id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
19885637,Charming one-bedroom apartment in perfect location,77719233,Lena,,Landstra§e,48.20952,16.39064,Entire home/apt,46,4,22,2020-08-14,0.50,1,3,0,
19885653,360 view of Wien,18037241,Cx,,Neubau,48.20297,16.33998,Private room,23,2,1,2017-08-13,0.02,1,0,0,
19887075,Small and nice,85788635,Valen,,Margareten,48.18366,16.36364,Private room,17,4,9,2019-08-05,0.16,2,0,0,
19888743,Nice room near to central station and downtown,140781789,Márton,,Wieden,48.18714,16.37422,Private room,30,3,27,2021-07-19,0.47,1,0,1,
19891513,Helles und gemütliches Zimmer am Donaukanal,140816570,Svenja,,Landstra§e,48.2026,16.3989,Private room,20,2,26,2018-05-22,0.46,1,0,0,
19897706,"NEW apartment, 2min walk to Metro, FREE WIFI&PARK",140887000,Adriana,,Donaustadt,48.22178,16.47618,Entire home/apt,89,2,56,2020-01-07,1.09,1,190,0,
19898777,Newly renovated appartement near city centre,140894806,Uschi,,Rudolfsheim-Fnfhaus,48.19871,16.32506,Entire home/apt,65,1,59,2022-01-02,1.06,1,265,8,
19899749,Bright cozy room close to city centre,15908023,Laura,,Josefstadt,48.21158,16.34788,Private room,18,1,3,2017-07-23,0.05,1,0,0,
19904008,"Apartment with living room, 2 bedrooms, balcony",9403216,Josef,,Rudolfsheim-Fnfhaus,48.18869,16.3316,Entire home/apt,64,4,82,2022-01-02,1.48,32,251,13,
19907767,Studio mit Bereich im Freien,26488485,Theresa,,Hernals,48.21607,16.33073,Entire home/apt,49,2,19,2019-01-03,0.34,1,0,0,
19909236,A simple room in Vienna,139137938,Benjamin,,Penzing,48.19756,16.29086,Private room,26,1,75,2018-11-03,1.33,1,0,0,
19915206,Business Class Apartment,11169555,Walter,,Margareten,48.18453,16.36219,Entire home/apt,69,18,2,2017-10-13,0.04,1,358,0,
19915952,Zentrale Wohlfühloase :-),25701748,Ana,,Neubau,48.20338,16.35318,Private room,40,2,80,2022-03-05,1.44,1,139,7,
19920431,Whole apartment Quiet & Comfy in Magareten,25652795,Saskia,,Margareten,48.185,16.3531,Entire home/apt,49,5,13,2019-05-06,0.23,2,0,0,
19920759,Roof Top Retreat in City Center,41890052,Shelley,,Innere Stadt,48.20909,16.36988,Private room,68,1,211,2021-11-21,3.75,2,103,4,
19926466,New 3 room flat in charming district,59878957,Mihai,,Dbling,48.2441,16.3413,Entire home/apt,99,3,5,2017-09-08,0.09,1,0,0,
19927201,Studio30 - NEW stylish Apartment,141159713,Marcel,,Ottakring,48.21601,16.30611,Entire home/apt,49,3,60,2020-09-30,1.06,1,0,0,
19929255,Quiet rooftop-flat with terrace in Ottakring,135814944,Farouk,,Ottakring,48.21042,16.32259,Entire home/apt,58,2,20,2019-10-20,0.35,1,0,0,
19929287,Cosy room close to the city center,141194957,Lisa,,Whring,48.23135,16.35198,Private room,15,2,5,2017-09-06,0.09,1,0,0,
19929924,MODERN APARTMENT near Naschmarkt & Centre,50945012,Easy Flat TEAM,,Margareten,48.19259,16.35518,Entire home/apt,128,1,65,2021-11-01,1.16,53,314,1,
19930769,Beautiful and charming flat in the heart of Vienna,24152070,Lisa,,Josefstadt,48.21128,16.35311,Entire home/apt,79,3,19,2020-01-03,0.35,1,0,0,
19937752,Farbenfrohes helles Domizil für 4 Personen in Wien,92979273,Birgit,,Ottakring,48.21406,16.30745,Entire home/apt,72,3,28,2021-12-23,0.58,21,318,10,
19939745,Altbauwohnung für Entdecker und Nachtschwärmer,92979273,Birgit,,Alsergrund,48.21735,16.34226,Entire home/apt,75,3,39,2022-01-03,0.76,21,321,11,
19940011,Prater,141301639,Otto,,Leopoldstadt,48.21829,16.39877,Entire home/apt,60,1,1,2017-10-05,0.02,1,179,0,
19941977,Quiet flat in the 18th district (sep.1st -17th),141319924,Kevin,,Whring,48.22752,16.33818,Entire home/apt,40,4,1,2017-09-08,0.02,1,0,0,
19943028,Grosse Wiener Altbauwohnung mit Flair,92979273,Birgit,,Hernals,48.21559,16.34008,Entire home/apt,108,3,41,2022-01-02,0.85,21,334,4,
19955132,wunderschöne Dachterrassenwohnung,141459250,Ariane,,Penzing,48.19825,16.30562,Entire home/apt,50,7,0,,,1,0,0,
19958057,Spacious and charming room in the ❤ of Vienna,30268442,Julia,,Josefstadt,48.21249,16.35546,Private room,41,2,14,2019-09-20,0.25,1,0,0,
19960479,"Zwischen Donau und City Center, für bis zu 3 Pers.",92979273,Birgit,,Leopoldstadt,48.22244,16.39968,Entire home/apt,80,3,34,2021-09-29,0.63,21,245,9,
19961439,Central apartment with balcony in park near Danube,6829153,Ascan,,Leopoldstadt,48.22757,16.39412,Entire home/apt,39,4,7,2018-08-10,0.12,1,0,0,
19963242,Sunny rooftop apartment in 1180 vienna available!,18324656,Franziska,,Whring,48.23829,16.31537,Entire home/apt,76,2,0,,,1,0,0,
19964424,"Small, comfy room for two near Mariahilfer Strasse",137176563,Nemanja,,Rudolfsheim-Fnfhaus,48.18956,16.33314,Private room,17,1,0,,,1,0,0,
19975564,Spacious room next to the Prater,58849812,Felix,,Leopoldstadt,48.21902,16.39832,Private room,16,4,12,2018-12-02,0.21,1,0,0,
19975709,Viel Platz in zentraler Lage für 5 Personen,92979273,Birgit,,Leopoldstadt,48.22312,16.39926,Entire home/apt,89,3,41,2021-12-31,0.79,21,337,4,
19976141,"Großzügige, zentral gelegene Wohnung für 6 Pers.",92979273,Birgit,,Leopoldstadt,48.22285,16.39969,Entire home/apt,118,3,37,2022-03-06,0.78,21,333,5,
19980168,R20 Apartment,5874520,AdInfinitum    Philip Beata,,Dbling,48.24243,16.33345,Entire home/apt,40,120,2,2020-07-01,0.04,53,362,0,
19981635,Perfect room in city center with a private balcony,10121380,Nathan,,Leopoldstadt,48.21445,16.37669,Private room,20,5,17,2018-12-12,0.30,1,0,0,
19990328,Modern Maisonette with balcony! 10 min to center!,15594055,Siegfried,,Ottakring,48.20989,16.33055,Entire home/apt,72,1,176,2022-02-20,3.15,4,141,39,
19990329,"central full apartment 3p near rail, Schönbrunn",141815065,Marc,,Meidling,48.18062,16.33145,Entire home/apt,32,1,2,2017-10-29,0.04,1,0,0,
19990396,Apartment close to Westbahnhof and Stadthalle,85093609,Carmen,,Rudolfsheim-Fnfhaus,48.19995,16.33361,Entire home/apt,99,6,5,2019-08-14,0.09,1,0,0,
19992512,Loft Apartment w/Roof-Top Terrace & Air-Con,3409708,Jürgen,,Favoriten,48.17584,16.36975,Entire home/apt,56,2,213,2022-03-04,3.91,1,101,34,
19992688,Viennise Chic with Balcony!,25086869,Dimitra,,Hernals,48.21631,16.34064,Private room,35,2,14,2018-05-12,0.25,1,0,0,
20002734,RUHIGE UNTERKUNFT IN FAVORITEN NAHE HAUPTBAHNHOF,47048240,Margot,,Favoriten,48.17248,16.38603,Entire home/apt,45,1,7,2019-12-07,0.15,1,89,0,
20006693,New Apartment in the Center of Vienna,38419171,Kurt,,Mariahilf,48.19254,16.34802,Entire home/apt,140,2,6,2020-01-04,0.11,1,357,0,
20007731,Cozy Room in the Heart of the 7th District,142013750,Mateusz,,Neubau,48.20315,16.34633,Private room,25,3,1,2017-08-18,0.02,1,0,0,
20009590,Artsy apartment close to city center,19997,Kati,,Neubau,48.1994,16.34229,Entire home/apt,50,14,0,,,1,0,0,
20018839,Beethoven,3123343,Benjamin,,Wieden,48.18929,16.37226,Entire home/apt,64,4,26,2020-01-02,0.46,3,0,0,
20020091,MOST CENTRAL city center penthouse,142158350,Bryan,,Innere Stadt,48.21167,16.37629,Entire home/apt,99,3,101,2022-02-27,1.81,1,278,18,
20024475,New 2 ROOMS & 2 BALCONIES Top-Quality next to WU,141308393,Sabine,,Leopoldstadt,48.21188,16.4091,Entire home/apt,70,20,0,,,1,314,0,
20025417,New house; only 30 minutes from Vienna Centre,142021761,Tiep,,Donaustadt,48.24733,16.48917,Entire home/apt,45,2,4,2018-01-03,0.08,1,0,0,
20026733,Big room in quiet shared flat,55999162,Artemiy,,Hernals,48.21924,16.32415,Private room,15,7,0,,,1,0,0,
20027619,"Vienna city center, so Comfortable&Big&Quiet",142227134,Maja,,Neubau,48.19732,16.34355,Private room,37,1,263,2020-03-12,4.65,1,0,0,
20031696,Gute Aussicht,142266610,Wolfgang,,Leopoldstadt,48.22515,16.36888,Entire home/apt,45,5,7,2018-07-21,0.12,1,0,0,
20034313,Mariahilf-Central-3 Separate Bedrooms,17264326,Felix,,Mariahilf,48.19638,16.34745,Entire home/apt,86,2,132,2020-09-14,2.38,1,176,0,
20040047,Stylish apartment with balcony close to center,137250249,Dominik,,Ottakring,48.20503,16.33506,Entire home/apt,60,2,6,2017-08-28,0.11,1,0,0,
20043956,Apartment Relax,438787116,Shimon,,Leopoldstadt,48.22049,16.38275,Entire home/apt,54,2,192,2022-03-02,3.43,1,168,9,
20053069,Clear and calm central apartment with roof-terrace,1680108,Luisa & Klaus,,Leopoldstadt,48.21948,16.37974,Entire home/apt,100,3,56,2021-11-05,0.98,1,0,10,
20055650,"Hotspot Museum 3, first district (21)",3966509,Erich,,Innere Stadt,48.20271,16.36287,Entire home/apt,53,1,80,2022-03-06,1.43,7,321,37,
20060401,Luxury guest room in beautiful Viennese building,6481072,Katharina,,Wieden,48.18932,16.3765,Private room,85,2,3,2018-10-14,0.07,1,0,0,
20068051,"Cozy and bright room, 10 min from centre",44903908,Liis,,Ottakring,48.21342,16.33374,Private room,27,1,93,2019-03-13,1.64,2,0,0,
20071246,Сharming 2-rooms apartment in the Heart of Vienna,72671363,Elena,,Innere Stadt,48.21075,16.37556,Entire home/apt,71,1,220,2022-02-13,4.44,4,342,53,
20081311,Kingapartment,2967596,Philipp,,Whring,48.22723,16.34276,Entire home/apt,89,2,16,2020-06-27,0.29,2,291,0,
20087916,"Cozy apartment, centrally located",38096065,Karla,,Margareten,48.18545,16.36549,Entire home/apt,38,14,3,2020-01-03,0.05,1,0,0,
20088639,Small quiet room near Schloss Schönbrunn,84095962,Julia,,Penzing,48.19635,16.31312,Private room,20,2,9,2017-09-14,0.16,1,0,0,
20108347,Cozy room next to Schönbrunner Palace,65574203,Lisa,,Meidling,48.18501,16.32266,Private room,34,3,7,2018-08-27,0.12,2,0,0,
20116228,Quirky and Cozy Apartment near City Center,47685173,Katharina,,Landstra§e,48.19273,16.39917,Entire home/apt,41,2,18,2019-09-08,0.36,1,0,0,
20120200,Ruhiges Zimmer in zentraler Lage,111587038,Verena,,Josefstadt,48.20817,16.35213,Private room,27,2,3,2017-08-09,0.05,2,0,0,
20128068,Lovely 20m private-room in old Viennese flat,33493462,Saleh,,Penzing,48.19885,16.31131,Private room,17,2,12,2017-09-23,0.21,1,0,0,
20132885,VIENNA APARTMENT AT MUSEUMSQUARTIER & VOLKSGARTEN,15843640,Alma,,Josefstadt,48.20767,16.35086,Entire home/apt,629,1,107,2020-08-16,2.06,13,365,0,
20146708,"U-Bahn Nähe, großer Balkon, Whg mit 2 Schlafräumen",141513563,Karina,,Landstra§e,48.19381,16.40329,Entire home/apt,58,60,3,2019-05-31,0.05,1,0,0,
20157597,cozy apartment in excellent location,23602705,Anna,,Alsergrund,48.22306,16.35545,Entire home/apt,70,4,7,2019-04-23,0.13,1,0,0,
20161148,Beautiful apartment in Vienna's heart 1B,50653737,Hermann,,Alsergrund,48.21754,16.36202,Entire home/apt,102,4,188,2021-10-10,3.34,9,0,16,
20167518,Bright room with kingsize bed at Yppenplatz,14114403,Christoph,,Hernals,48.21379,16.33972,Private room,29,1,3,2017-08-27,0.05,1,0,0,
20172261,Great apartment at the metro with private terrace,143578882,Laura,,Rudolfsheim-Fnfhaus,48.19888,16.3298,Entire home/apt,60,1,71,2019-12-01,1.28,1,0,0,
20172760,"Bell Apartment 29, 2 Schlafzimmer im Zentrum",130475580,Markus,,Leopoldstadt,48.2166,16.38108,Entire home/apt,98,3,108,2022-02-27,1.94,6,262,33,
20172919,"Bell Apartment 20, 1 Schlafzimmer im Zentrum",130475580,Markus,,Leopoldstadt,48.21859,16.38237,Entire home/apt,64,3,60,2022-03-03,1.45,6,269,22,
20177916,Big Room in 300m2 flat/City Center!!,142970829,Sabrina,,Wieden,48.1986,16.37443,Private room,25,3,3,2018-04-01,0.06,1,0,0,
20178853,Bright and cosy room near the city center,98886371,Arianna,,Josefstadt,48.21475,16.34827,Private room,30,1,3,2017-09-12,0.05,1,0,0,
20178855,Big Room Centre Vienna,42830522,Andreas,,Leopoldstadt,48.21251,16.38009,Private room,24,3,5,2019-08-18,0.13,2,0,0,
20180708,Nice Viennese Apartement near Danube channel,143669966,Oliver,,Brigittenau,48.22843,16.36791,Entire home/apt,45,4,157,2020-08-27,2.83,7,340,0,
20181204,Bright room in shared flat,11757293,Isabel,,Rudolfsheim-Fnfhaus,48.19616,16.31467,Private room,30,3,2,2017-09-29,0.04,1,0,0,
20187928,City trip apartment - 3 people - 3 min to subway,941311,Rupert,,Favoriten,48.16435,16.38333,Entire home/apt,65,2,15,2018-12-09,0.27,1,0,0,
20188589,"Modern apartment with waterbed, near center",22795040,Georgios,,Leopoldstadt,48.21426,16.38621,Entire home/apt,64,3,13,2018-12-30,0.23,1,0,0,
20192836,Cosy & central private room in student district,35276397,Val,,Alsergrund,48.23079,16.3544,Private room,35,2,48,2019-09-25,0.85,2,0,0,
20201060,Cozy & Central Room for up to 4 people!,143862785,Anca,,Landstra§e,48.20507,16.39602,Private room,29,2,29,2019-08-17,0.51,1,0,0,
20203219,70m² großes Apartment mit direktem Gartenzugang,143888695,Martin,,Simmering,48.18224,16.40718,Entire home/apt,67,1,3,2021-10-24,0.06,2,253,2,
20205709,Cosy & central apartment in student district,35276397,Val,,Alsergrund,48.23103,16.35415,Entire home/apt,60,3,31,2019-07-07,0.55,2,0,0,
20205923,Stunning Residence near central station/Metro/P&R,103028422,Gurvinder & Rosie,,Favoriten,48.1654,16.38123,Entire home/apt,62,2,96,2020-06-14,1.70,12,0,0,
20206724,Residence near central station/Metro/P&R,103028422,Gurvinder & Rosie,,Favoriten,48.16544,16.38148,Entire home/apt,68,2,133,2020-03-15,2.39,12,49,0,
20212964,"LOVELY, MODERN HOME",7630995,Vanja,,Dbling,48.24113,16.34405,Entire home/apt,30,3,18,2019-01-02,0.32,1,0,0,
20231770,"Charming! Beautiful Feelgood-Apartement, nr Center",28014963,Ju,,Wieden,48.19309,16.36625,Entire home/apt,38,7,30,2022-01-23,0.55,1,95,4,
20233044,★UrbanLiving★ Cozy place with A/C (13),29748862,Osnat,,Leopoldstadt,48.22184,16.38494,Entire home/apt,66,3,126,2022-03-02,2.26,14,159,10,
20240306,Huge rooftop flat in central Vienna,2081175,Aleksandra,,Mariahilf,48.19086,16.34073,Entire home/apt,65,4,1,2019-04-22,0.03,1,0,0,
20240455,Central 22m² room next to the university,143593005,Daniel,,Josefstadt,48.21472,16.35199,Private room,26,3,5,2017-09-01,0.09,1,0,0,
20241530,"Bright, quiet & central apartment with balcony!",2338301,Ingo & Patricia,,Margareten,48.18674,16.3503,Entire home/apt,115,5,8,2019-08-25,0.16,1,66,0,
20242432,Zwei ruhige und saubere Zimmer zu vermieten,144266642,Yongping,,Donaustadt,48.25041,16.45691,Private room,80,1,9,2019-06-17,0.17,1,90,0,
20249113,Amazing Vienna City Apartment II,2683355,Laman,,Neubau,48.20603,16.33891,Entire home/apt,54,2,273,2022-03-24,4.82,4,9,46,
20253357,Cosy room in Roof Flat near Center & Hauptbahnhof,18081268,Vivien,,Margareten,48.182379039565994,16.363110136265497,Entire home/apt,35,3,125,2020-03-11,2.33,1,273,0,
20261906,Lovely Flat near the Augarten & City Center,76076217,Moritz,,Brigittenau,48.22609,16.36972,Entire home/apt,40,6,16,2019-08-14,0.28,1,0,0,
20262043,HIPSTER FLAT in most vibrant neighborhood Neubau,58725656,Heinz,,Neubau,48.20045,16.35054,Entire home/apt,100,2,0,,,1,0,0,
20263402,Cosy room in a friendly shared flat,144437924,Tabea,,Brigittenau,48.23004,16.37738,Private room,20,2,3,2017-08-26,0.05,1,0,0,
20274760,Roomy studio for families with kids or city trips,123711410,Kola,,Neubau,48.20259,16.34701,Entire home/apt,45,2,0,,,1,0,0,
20276437,"Bohemian chic, Arty studio in the heart of Vienna",1654859,Monka,,Innere Stadt,48.20638,16.36743,Entire home/apt,70,1,40,2022-02-27,0.74,1,298,8,
20290961,"sweet apartment, for nice people ;-)",95256644,Gin,,Margareten,48.18489,16.36052,Entire home/apt,34,1,255,2022-02-17,4.61,4,137,64,
20306061,Nette Wohnung / zentrale Lage,67087685,Vladislav,,Favoriten,48.18071,16.37324,Shared room,25,2,70,2020-02-18,1.27,2,77,0,
20313392,artistic . central located . in old viennese flat,1040605,Katrin,,Rudolfsheim-Fnfhaus,48.19175,16.33212,Private room,50,4,30,2020-03-02,0.54,2,273,0,
20313873,Magic Mirrors in the heart of Vienna,142206063,Andrea,,Landstra§e,48.20816,16.38644,Entire home/apt,53,3,62,2019-02-25,1.12,2,0,0,
20320403,"""twelvefifteen"" 60ies vintage close to Naschmarkt",144972699,Iris,,Margareten,48.19489,16.35769,Entire home/apt,24,30,94,2021-12-24,1.71,1,48,5,
20320598,cozy apartment near city center,27459995,Magdalena,,Margareten,48.1844,16.36091,Entire home/apt,45,2,3,2017-08-15,0.05,1,0,0,
20323957,Sonnendurchflutete 75m2 Wohnung nahe Schönbrunn,144821487,Catherine,,Hietzing,48.1735,16.29049,Entire home/apt,89,2,0,,,1,0,0,
20349680,Quiet& cosy house green& city& fabulous view,14391694,Anita,,Hernals,48.23125,16.30944,Entire home/apt,160,4,4,2020-08-10,0.09,1,0,0,
20351954,Central and quiet! Comfortable location.,114118873,Maryna,,Landstra§e,48.21091,16.38692,Entire home/apt,60,10,173,2022-02-28,3.08,3,11,10,
20353821,City Apartment mit Schlafzimmer 1090 Wien,145174337,Apartment,,Alsergrund,48.21826,16.36006,Entire home/apt,65,3,4,2018-09-15,0.07,2,364,0,
20354626,QUIET & COSY flat with top transport connections,50419948,Simon,,Rudolfsheim-Fnfhaus,48.19287,16.33199,Entire home/apt,34,3,18,2019-01-02,0.36,1,0,0,
20358637,quiet apartment next to patio,16263208,Thomas,,Whring,48.23017,16.34933,Entire home/apt,49,2,47,2022-02-13,0.88,2,222,1,
20373998,Apartment near Westbahnhof and Mariahilferstrasse,18283918,Marko,,Rudolfsheim-Fnfhaus,48.19786,16.33413,Entire home/apt,57,1,52,2020-02-16,0.94,1,41,0,
20376296,"Very quiet, charming&central apartment with garden",145312390,Georgina,,Rudolfsheim-Fnfhaus,48.19788,16.33367,Entire home/apt,39,1,166,2022-02-15,3.23,1,309,32,
20376619,"Spacious, whole apartment minutes from Wien Mitte",19846791,Meli,,Landstra§e,48.20913,16.38735,Entire home/apt,70,1,1,2017-08-18,0.02,1,0,0,
20377137,Belvedere Palace - exclusive room in shared flat,47946012,Dominik,,Wieden,48.18796,16.37939,Private room,28,80,8,2021-02-28,0.22,2,255,0,
20390663,GLOBETROTTERS DO VIENNA`S YOUNG ART DISTRICT 05,1156106,Stefan,,Margareten,48.18993,16.35612,Entire home/apt,69,2,121,2022-01-17,2.59,2,313,20,
20393449,Cozy Schönbrunn apartment,144949956,Emad,,Rudolfsheim-Fnfhaus,48.19506,16.31773,Entire home/apt,32,2,2,2018-01-02,0.04,2,0,0,
20398241,Welcome to the green oasis,1762778,Alexander,,Favoriten,48.14368,16.38357,Entire home/apt,50,2,25,2020-01-01,0.45,1,3,0,
20399133,Apartment 11 near Vienna Schönbrunn / Westbahnhof,47957880,MTS-Immobilien,,Rudolfsheim-Fnfhaus,48.18856,16.33193,Entire home/apt,65,1,51,2020-09-08,0.91,11,350,0,
20401067,Private room in shared Apartment,91219241,Mauro,,Dbling,48.24107,16.34949,Private room,49,2,23,2020-03-16,0.58,1,363,0,
20420080,Spacious Appartement in the heart of Vienna,14718119,Andrea,,Leopoldstadt,48.21422,16.38087,Entire home/apt,65,2,11,2019-09-25,0.20,1,0,0,
20425071,"Cozy flat near to U6 and U1,10 minutes from center",145709892,Mahbod,,Donaustadt,48.24949,16.4308,Entire home/apt,64,2,12,2018-08-31,0.21,2,0,0,
20430157,Comfy/quiet Room near a big park/17min to centre,19099726,Dimitri,,Brigittenau,48.23126,16.3774,Private room,35,2,116,2021-11-01,2.09,1,90,3,
20432104,Charming appartment in a welcoming neighborhood,30850681,Verena,,Whring,48.2307,16.34297,Entire home/apt,54,1,57,2019-09-22,1.11,1,0,0,
20432408,Helle Altbauwohnung 54m²- Bright 2 Room Apartment,131671188,Michael,,Alsergrund,48.2257,16.3501,Entire home/apt,55,1,56,2022-02-23,1.02,14,356,11,
20432923,"Beautiful, centrally located apartment - 42m²",131671188,Michael,,Alsergrund,48.2257,16.3501,Entire home/apt,79,1,68,2022-02-14,1.23,14,292,10,
20435345,Lovely room in the 6th district,144944279,Nuki,,Mariahilf,48.19242,16.34624,Private room,45,2,31,2021-09-19,0.55,1,0,2,
20436357,Great new apartment in the city center,145832546,Vero,,Leopoldstadt,48.21465,16.38502,Entire home/apt,39,1,24,2018-01-25,0.43,1,0,0,
20436516,Spacious bright flat between Schönbrunn and City,21975629,Benedikt,,Meidling,48.18008,16.33343,Entire home/apt,35,2,3,2017-09-03,0.05,1,0,0,
20448078,Charming Apartment In A Central Area,18828057,Ivan,,Alsergrund,48.22258,16.36514,Entire home/apt,55,1,78,2020-01-11,1.41,2,59,0,
20464236,"Spacious, charming room",81232257,Stefanie,,Mariahilf,48.19044,16.34536,Private room,24,1,10,2018-12-15,0.18,1,0,0,
20474198,Lovely room near the Center of vienna,144960384,Julia,,Margareten,48.18894,16.35669,Private room,35,3,1,2017-08-28,0.02,1,0,0,
20486922,Central Apartments in Heart of Wien,117004204,Aleksandar,,Landstra§e,48.20766,16.38698,Entire home/apt,87,1,208,2022-02-20,3.76,4,305,9,
20487565,Light & cozy room in perfect location!,49092314,Moira,,Alsergrund,48.22531,16.35139,Private room,25,2,3,2017-09-08,0.05,1,0,0,
20489681,"Lovely apartment, fully furnished, near metro",93200205,Nikolay,,Ottakring,48.21597,16.31013,Entire home/apt,40,1,131,2021-01-01,2.36,1,43,0,
20491599,Comfortable room in the hip & central 7th district,46777426,Lara,,Neubau,48.20473,16.34983,Private room,55,2,1,2017-08-21,0.02,2,0,0,
20493437,CHARMING Apartment near Naschmarkt and Center,50945012,Easy Flat TEAM,,Margareten,48.19259,16.35518,Entire home/apt,165,1,117,2021-12-31,2.12,53,343,1,
20493974,Room in cozy shared flat with balcony,140207883,Andrea,,Rudolfsheim-Fnfhaus,48.19056,16.32842,Private room,15,7,2,2018-08-31,0.04,1,0,0,
20516152,friendly studio apartment near the  center,146433365,Odysseus,,Neubau,48.19767,16.34505,Entire home/apt,35,5,109,2021-06-30,1.94,1,0,3,
